fixture_date,division,home_team,away_team,home_sets,home_games,away_sets,away_games
2025-06-16,6A,LEGENDS 3,WATTON 4,3,27,0,12
2025-06-30,6A,LEGENDS 3,ST PAULS,1,20,2,19
2025-07-07,6A,LEGENDS 3,TEWIN 1,2,20,1,19
2025-05-05,6B,LEGENDS 4,CODICOTE 7,0,14,3,25
2025-05-19,6B,LEGENDS 4,WATTON 5,1,21,2,18
2025-06-09,6B,LEGENDS 4,KIMPTON 5,2,18,1,21
2025-06-16,6B,LEGENDS 4,WHEATHAMPSTEAD 5,1,15,2,24
2025-06-30,6B,LEGENDS 4,ASHWELL 2,1,13,2,26
2025-07-14,6B,LEGENDS 4,ST MARG 3,1,13,2,26
2025-07-21,6B,LEGENDS 4,LISTER 2,0,6,3,33
2025-04-21,1,LETCHWORTH 1,HITCHIN 1,2,24,1,15
2025-05-05,1,LETCHWORTH 1,WELWYN 1,0,11,3,28
2025-05-26,1,LETCHWORTH 1,KNEBWORTH 1,0,12,3,27
2025-06-16,1,LETCHWORTH 1,ORCHARD 1,0,10,3,29
2025-06-30,1,LETCHWORTH 1,WELWYN 2,2,20,1,19
2025-07-07,1,LETCHWORTH 1,KIMPTON 1,1,19,2,20
2025-07-21,1,LETCHWORTH 1,CODICOTE 1,2,20,1,19
2025-04-21,4A,LETCHWORTH 2,HODDESDON 1,0,8,3,31
2025-05-05,4A,LETCHWORTH 2,LEGENDS 2,0,13,3,26
2025-05-19,4A,LETCHWORTH 2,WHEATHAMPSTEAD 3,2,21,1,18
2025-06-02,4A,LETCHWORTH 2,KNEBWORTH 3,2,19,1,20
2025-06-16,4A,LETCHWORTH 2,DATCHWORTH,2,13,1,14
2025-06-30,4A,LETCHWORTH 2,ORCHARD 2,0,16,3,23
2025-07-14,4A,LETCHWORTH 2,WATTON 2,0,15,3,24
2025-04-28,7B,LETCHWORTH 3,ORCHARD 6,0,11,3,28
2025-05-12,7B,LETCHWORTH 3,WELWYN 7,3,29,0,10
2025-05-19,7B,LETCHWORTH 3,TEWIN 2,0,12,3,27
2025-06-02,7B,LETCHWORTH 3,DELLCOTT 4,2,23,1,16
2025-06-09,7B,LETCHWORTH 3,WHEATHAMPSTEAD 6,1,20,2,19
2025-06-23,7B,LETCHWORTH 3,KIMPTON 7,3,31,0,8
2025-07-14,7B,LETCHWORTH 3,DIGSWELL 4,0,13,3,26
2025-04-28,4B,LISTER 1,DELLCOTT 2,2,23,1,16
2025-05-12,4B,LISTER 1,WELWYN 5,3,33,0,6
2025-05-26,4B,LISTER 1,WATTON 1,2,26,1,13
2025-06-09,4B,LISTER 1,KIMPTON 3,2,25,1,14
2025-06-23,4B,LISTER 1,ASHWELL 1,3,33,0,6
2025-07-07,4B,LISTER 1,WHEATHAMPSTEAD 2,3,27,0,12
2025-07-21,4B,LISTER 1,DIGSWELL 3,3,31,0,8
2025-04-21,6B,LISTER 2,CODICOTE 7,2,20,1,19
2025-05-05,6B,LISTER 2,KIMPTON 5,2,24,1,15
2025-05-19,6B,LISTER 2,ST MARG 3,3,28,0,11
2025-06-02,6B,LISTER 2,LEGENDS 4,1,20,2,19
2025-06-16,6B,LISTER 2,ASHWELL 2,2,20,1,19
2025-06-30,6B,LISTER 2,WHEATHAMPSTEAD 5,2,21,1,18
2025-07-14,6B,LISTER 2,WATTON 5,2,25,1,14
2025-04-21,2,ODYSSEY 1,WHEATHAMPSTEAD 1,0,13,3,26
2025-05-05,2,ODYSSEY 1,ELLISWICK 1,0,12,3,27
2025-05-26,2,ODYSSEY 1,CODICOTE 2,3,28,0,11
2025-06-16,2,ODYSSEY 1,WELWYN 3,0,17,3,22
2025-06-30,2,ODYSSEY 1,PIRTON 1,1,18,2,21
2025-07-07,2,ODYSSEY 1,HITCHIN 2,3,28,0,11
2025-07-21,2,ODYSSEY 1,KIMPTON 2,2,24,1,15
2025-04-28,3B,ODYSSEY 2,DIGSWELL 1,3,30,0,9
2025-05-12,3B,ODYSSEY 2,PIRTON 2,2,26,1,13
2025-05-19,3B,ODYSSEY 2,ELLISWICK 2,1,19,2,20
2025-06-02,3B,ODYSSEY 2,ST MARG 1,2,23,1,16
2025-06-09,3B,ODYSSEY 2,HITCHIN 3,3,25,0,14
2025-06-23,3B,ODYSSEY 2,KNEBWORTH 2,2,23,1,16
2025-07-14,3B,ODYSSEY 2,CODICOTE 3,1,16,2,23
2025-04-21,5A,ODYSSEY 3,ST MARG 2,3,28,0,11
2025-05-05,5A,ODYSSEY 3,ODYSSEY 5,3,29,0,10
2025-05-26,5A,ODYSSEY 3,HITCHIN 4,2,26,1,13
2025-06-16,5A,ODYSSEY 3,ASTON 2,3,28,0,11
2025-06-30,5A,ODYSSEY 3,ORCHARD 3,3,23,0,16
2025-07-07,5A,ODYSSEY 3,PIRTON 3,3,36,0,3
2025-07-21,5A,ODYSSEY 3,CODICOTE 6,2,22,1,17
2025-04-21,5B,ODYSSEY 4,CODICOTE 5,3,31,0,8
2025-05-05,5B,ODYSSEY 4,WATTON 3,3,24,0,15
2025-05-26,5B,ODYSSEY 4,ORCHARD 4,3,27,0,12
2025-06-16,5B,ODYSSEY 4,HITCHIN 5,2,27,1,12
2025-06-30,5B,ODYSSEY 4,KIMPTON 4,3,24,0,15
2025-07-07,5B,ODYSSEY 4,WESTON 1,2,20,1,19
2025-07-21,5B,ODYSSEY 4,WELWYN 6,3,29,0,10
2025-04-28,5A,ODYSSEY 5,PIRTON 3,3,29,0,10
2025-05-12,5A,ODYSSEY 5,HITCHIN 4,0,11,3,28
2025-05-19,5A,ODYSSEY 5,ASTON 2,1,18,2,21
2025-06-02,5A,ODYSSEY 5,ST MARG 2,2,24,1,15
2025-06-09,5A,ODYSSEY 5,CODICOTE 6,3,30,0,9
2025-06-23,5A,ODYSSEY 5,ODYSSEY 3,1,20,2,19
2025-07-14,5A,ODYSSEY 5,ORCHARD 3,1,15,2,24
2025-04-28,8A,ODYSSEY 6,DELLCOTT 6,0,11,3,28
2025-05-12,8A,ODYSSEY 6,HODDESDON 2,0,5,3,34
2025-05-19,8A,ODYSSEY 6,KNEBWORTH 6,3,22,0,17
2025-06-02,8A,ODYSSEY 6,ASTON 4,3,30,0,9
2025-06-09,8A,ODYSSEY 6,ASHWELL 3,3,29,0,10
2025-06-23,8A,ODYSSEY 6,WESTON 2,3,26,0,13
2025-07-14,8A,ODYSSEY 6,HITCHIN 6,1,22,2,17
2025-04-21,1,ORCHARD 1,KIMPTON 1,3,27,0,12
2025-04-28,1,ORCHARD 1,LETCHWORTH 1,3,29,0,10
2025-05-12,1,ORCHARD 1,CODICOTE 1,3,28,0,11
2025-05-26,1,ORCHARD 1,HITCHIN 1,3,32,0,7
2025-06-02,1,ORCHARD 1,WELWYN 2,3,29,0,10
2025-06-23,1,ORCHARD 1,KNEBWORTH 1,3,25,0,14
2025-07-07,1,ORCHARD 1,WELWYN 1,0,12,3,27
2025-04-28,4A,ORCHARD 2,KNEBWORTH 3,1,13,2,22
2025-05-12,4A,ORCHARD 2,LETCHWORTH 2,2,19,1,20
2025-05-19,4A,ORCHARD 2,LEGENDS 2,3,30,0,9
2025-06-02,4A,ORCHARD 2,DATCHWORTH,3,33,0,6
2025-06-09,4A,ORCHARD 2,WHEATHAMPSTEAD 3,2,25,1,14
2025-06-23,4A,ORCHARD 2,WATTON 2,3,31,0,8
2025-07-14,4A,ORCHARD 2,HODDESDON 1,2,24,1,15
2025-04-28,5A,ORCHARD 3,CODICOTE 6,2,22,1,17
2025-05-12,5A,ORCHARD 3,ODYSSEY 3,2,23,1,16
2025-05-26,5A,ORCHARD 3,ODYSSEY 5,3,24,0,15
2025-06-09,5A,ORCHARD 3,HITCHIN 4,3,25,0,14
2025-06-23,5A,ORCHARD 3,PIRTON 3,3,33,0,6
2025-07-07,5A,ORCHARD 3,ST MARG 2,3,32,0,7
2025-07-21,5A,ORCHARD 3,ASTON 2,3,32,0,7
2025-04-21,5B,ORCHARD 4,KIMPTON 4,1,18,2,21
2025-05-05,5B,ORCHARD 4,HITCHIN 5,2,22,1,17
2025-05-19,5B,ORCHARD 4,WELWYN 6,3,27,0,12
2025-06-02,5B,ORCHARD 4,WESTON 1,0,14,3,25
2025-06-16,5B,ORCHARD 4,CODICOTE 5,2,19,1,20
2025-06-30,5B,ORCHARD 4,WATTON 3,2,19,1,20
2025-07-14,5B,ORCHARD 4,ODYSSEY 4,0,13,3,26
2025-04-21,7A,ORCHARD 5,WELWYN 8,3,31,0,8
2025-05-05,7A,ORCHARD 5,KIMPTON 6,3,25,0,14
2025-05-26,7A,ORCHARD 5,CODICOTE 8,3,32,0,7
2025-06-16,7A,ORCHARD 5,WYMONDLEY,1,13,2,26
2025-06-30,7A,ORCHARD 5,KNEBWORTH 5,3,25,0,14
2025-07-07,7A,ORCHARD 5,ASTON 3,1,17,2,22
2025-07-21,7A,ORCHARD 5,DELLCOTT 5,3,25,0,14
2025-05-05,7B,ORCHARD 6,DIGSWELL 4,1,20,2,19
2025-05-19,7B,ORCHARD 6,KIMPTON 7,3,33,0,6
2025-06-09,7B,ORCHARD 6,TEWIN 2,1,20,2,19
2025-06-16,7B,ORCHARD 6,LETCHWORTH 3,3,24,0,15
2025-06-30,7B,ORCHARD 6,DELLCOTT 4,0,13,3,26
2025-07-14,7B,ORCHARD 6,WHEATHAMPSTEAD 6,0,10,3,29
2025-07-21,7B,ORCHARD 6,WELWYN 7,0,14,3,25
2025-04-28,2,PIRTON 1,KIMPTON 2,2,25,1,14
2025-05-12,2,PIRTON 1,ODYSSEY 1,3,23,0,16
2025-05-26,2,PIRTON 1,ELLISWICK 1,1,19,2,20
2025-06-09,2,PIRTON 1,CODICOTE 2,2,24,1,15
2025-06-23,2,PIRTON 1,HITCHIN 2,2,20,0,0
2025-07-07,2,PIRTON 1,WHEATHAMPSTEAD 1,2,20,0,0
2025-07-21,2,PIRTON 1,WELWYN 3,3,28,0,11
2025-04-21,3B,PIRTON 2,CODICOTE 3,2,29,1,10
2025-05-05,3B,PIRTON 2,ELLISWICK 2,1,20,2,19
2025-05-19,3B,PIRTON 2,HITCHIN 3,2,20,1,19
2025-06-02,3B,PIRTON 2,DIGSWELL 1,1,20,2,19
2025-06-16,3B,PIRTON 2,ST MARG 1,2,26,1,13
2025-06-30,3B,PIRTON 2,ODYSSEY 2,0,10,3,29
2025-07-14,3B,PIRTON 2,KNEBWORTH 2,1,18,2,21
2025-05-05,5A,PIRTON 3,ORCHARD 3,1,14,2,25
2025-05-19,5A,PIRTON 3,ODYSSEY 3,0,11,3,28
2025-06-09,5A,PIRTON 3,ASTON 2,2,23,1,16
2025-06-16,5A,PIRTON 3,ODYSSEY 5,3,27,0,12
2025-06-30,5A,PIRTON 3,ST MARG 2,0,12,3,27
2025-07-14,5A,PIRTON 3,CODICOTE 6,3,26,0,13
2025-07-21,5A,PIRTON 3,HITCHIN 4,1,14,2,25
2025-04-28,3B,ST MARG 1,PIRTON 2,2,24,1,15
2025-05-12,3B,ST MARG 1,DIGSWELL 1,0,12,3,27
2025-05-19,3B,ST MARG 1,CODICOTE 3,1,14,2,25
2025-06-09,3B,ST MARG 1,KNEBWORTH 2,2,21,1,18
2025-06-23,3B,ST MARG 1,HITCHIN 3,3,25,0,14
2025-07-14,3B,ST MARG 1,ELLISWICK 2,1,19,2,20
2025-07-21,3B,ST MARG 1,ODYSSEY 2,2,22,1,17
2025-04-28,5A,ST MARG 2,HITCHIN 4,2,20,1,19
2025-05-12,5A,ST MARG 2,PIRTON 3,2,25,1,14
2025-05-19,5A,ST MARG 2,ORCHARD 3,1,16,2,23
2025-06-09,5A,ST MARG 2,ODYSSEY 3,2,24,1,15
2025-06-23,5A,ST MARG 2,CODICOTE 6,1,21,2,18
2025-07-14,5A,ST MARG 2,ASTON 2,3,25,0,14
2025-07-21,5A,ST MARG 2,ODYSSEY 5,2,19,1,20
2025-04-21,6B,ST MARG 3,WHEATHAMPSTEAD 5,0,16,3,23
2025-05-05,6B,ST MARG 3,ASHWELL 2,1,19,2,20
2025-05-26,6B,ST MARG 3,LEGENDS 4,2,29,1,10
2025-06-02,6B,ST MARG 3,WATTON 5,3,28,0,11
2025-06-16,6B,ST MARG 3,CODICOTE 7,2,20,1,19
2025-06-30,6B,ST MARG 3,KIMPTON 5,1,14,2,25
2025-07-07,6B,ST MARG 3,LISTER 2,2,19,1,20
2025-04-21,6A,ST PAULS,ELLISWICK 4,1,11,2,28
2025-04-28,6A,ST PAULS,WHEATHAMPSTEAD 4,2,26,1,13
2025-05-12,6A,ST PAULS,LEGENDS 3,2,19,1,20
2025-05-26,6A,ST PAULS,DELLCOTT 3,2,17,1,22
2025-06-02,6A,ST PAULS,WATTON 4,3,24,0,15
2025-06-23,6A,ST PAULS,TEWIN 1,3,29,0,10
2025-07-07,6A,ST PAULS,KNEBWORTH 4,0,17,3,22
2025-04-21,6A,TEWIN 1,WATTON 4,1,16,2,23
2025-05-05,6A,TEWIN 1,ST PAULS,3,25,0,14
2025-05-19,6A,TEWIN 1,LEGENDS 3,1,15,2,24
2025-06-02,6A,TEWIN 1,ELLISWICK 4,0,14,3,25
2025-06-16,6A,TEWIN 1,DELLCOTT 3,3,22,0,17
2025-06-30,6A,TEWIN 1,KNEBWORTH 4,2,22,1,17
2025-07-14,6A,TEWIN 1,WHEATHAMPSTEAD 4,1,13,2,26
2025-04-21,7B,TEWIN 2,ORCHARD 6,3,28,0,11
2025-04-28,7B,TEWIN 2,KIMPTON 7,3,30,0,9
2025-05-12,7B,TEWIN 2,WHEATHAMPSTEAD 6,2,23,1,16
2025-05-26,7B,TEWIN 2,DELLCOTT 4,0,13,3,26
2025-06-02,7B,TEWIN 2,DIGSWELL 4,3,28,0,11
2025-06-23,7B,TEWIN 2,WELWYN 7,1,20,2,19
2025-07-07,7B,TEWIN 2,LETCHWORTH 3,3,28,0,11
2025-04-28,4B,WATTON 1,ASHWELL 1,3,26,0,13
2025-05-12,4B,WATTON 1,KIMPTON 3,3,25,0,14
2025-05-19,4B,WATTON 1,DIGSWELL 3,1,20,2,19
2025-06-02,4B,WATTON 1,WHEATHAMPSTEAD 2,2,22,1,17
2025-06-09,4B,WATTON 1,DELLCOTT 2,3,26,0,13
2025-06-23,4B,WATTON 1,WELWYN 5,1,24,2,15
2025-07-14,4B,WATTON 1,LISTER 1,1,11,2,28
2025-04-21,4A,WATTON 2,DATCHWORTH,3,22,0,17
2025-05-05,4A,WATTON 2,ORCHARD 2,0,17,3,22
2025-05-26,4A,WATTON 2,LETCHWORTH 2,3,28,0,11
2025-06-16,4A,WATTON 2,LEGENDS 2,2,19,1,20
2025-06-30,4A,WATTON 2,HODDESDON 1,2,19,1,20
2025-07-07,4A,WATTON 2,KNEBWORTH 3,1,16,2,23
2025-07-21,4A,WATTON 2,WHEATHAMPSTEAD 3,3,26,0,13
2025-04-28,5B,WATTON 3,WESTON 1,2,24,1,15
2025-05-12,5B,WATTON 3,ORCHARD 4,3,27,0,12
2025-05-19,5B,WATTON 3,HITCHIN 5,3,25,0,14
2025-06-02,5B,WATTON 3,CODICOTE 5,3,26,0,13
2025-06-09,5B,WATTON 3,WELWYN 6,3,31,0,8
2025-06-23,5B,WATTON 3,ODYSSEY 4,1,20,2,19
2025-07-14,5B,WATTON 3,KIMPTON 4,0,14,3,25
2025-04-28,6A,WATTON 4,LEGENDS 3,2,19,1,20
2025-05-12,6A,WATTON 4,WHEATHAMPSTEAD 4,1,15,2,24
2025-05-26,6A,WATTON 4,KNEBWORTH 4,3,31,0,8
2025-06-09,6A,WATTON 4,TEWIN 1,3,35,0,4
2025-06-23,6A,WATTON 4,ELLISWICK 4,3,30,0,9
2025-07-07,6A,WATTON 4,DELLCOTT 3,3,32,0,7
2025-07-21,6A,WATTON 4,ST PAULS,3,32,0,7
2025-04-21,6B,WATTON 5,ASHWELL 2,2,20,1,19
2025-05-05,6B,WATTON 5,WHEATHAMPSTEAD 5,3,24,0,15
2025-05-26,6B,WATTON 5,LISTER 2,1,15,2,24
2025-06-16,6B,WATTON 5,KIMPTON 5,1,14,2,25
2025-06-30,6B,WATTON 5,CODICOTE 7,1,19,2,20
2025-07-07,6B,WATTON 5,LEGENDS 4,2,24,1,15
2025-07-21,6B,WATTON 5,ST MARG 3,1,15,2,24
2025-04-28,1,WELWYN 1,KIMPTON 1,3,32,0,7
2025-05-12,1,WELWYN 1,KNEBWORTH 1,3,28,0,11
2025-05-19,1,WELWYN 1,ORCHARD 1,2,20,1,19
2025-06-02,1,WELWYN 1,HITCHIN 1,3,27,0,12
2025-06-09,1,WELWYN 1,CODICOTE 1,3,27,0,12
2025-06-23,1,WELWYN 1,LETCHWORTH 1,3,35,0,4
2025-07-14,1,WELWYN 1,WELWYN 2,3,26,0,13
2025-04-28,1,WELWYN 2,CODICOTE 1,0,12,3,27
2025-05-12,1,WELWYN 2,LETCHWORTH 1,3,27,0,12
2025-05-26,1,WELWYN 2,WELWYN 1,0,10,3,29
2025-06-09,1,WELWYN 2,KNEBWORTH 1,1,17,2,22
2025-06-23,1,WELWYN 2,KIMPTON 1,3,28,0,11
2025-07-07,1,WELWYN 2,HITCHIN 1,3,24,0,15
2025-07-21,1,WELWYN 2,ORCHARD 1,0,15,3,24
2025-04-21,2,WELWYN 3,HITCHIN 2,3,24,0,15
2025-04-28,2,WELWYN 3,ODYSSEY 1,0,14,3,25
2025-05-12,2,WELWYN 3,KIMPTON 2,2,24,1,15
2025-05-26,2,WELWYN 3,WHEATHAMPSTEAD 1,3,27,0,12
2025-06-02,2,WELWYN 3,PIRTON 1,1,17,2,22
2025-06-23,2,WELWYN 3,CODICOTE 2,1,18,2,21
2025-07-07,2,WELWYN 3,ELLISWICK 1,0,14,3,25
2025-05-05,3A,WELWYN 4,LEGENDS 1,1,20,2,19
2025-05-19,3A,WELWYN 4,ELLISWICK 3,3,25,0,14
2025-06-09,3A,WELWYN 4,DELLCOTT 1,3,30,0,9
2025-06-16,3A,WELWYN 4,GOSLING,2,24,1,15
2025-06-30,3A,WELWYN 4,CODICOTE 4,3,26,0,13
2025-07-14,3A,WELWYN 4,ASTON 1,0,7,3,32
2025-07-21,3A,WELWYN 4,DIGSWELL 2,3,31,0,8
2025-04-21,4B,WELWYN 5,WHEATHAMPSTEAD 2,1,19,2,20
2025-05-05,4B,WELWYN 5,WATTON 1,1,14,2,25
2025-05-26,4B,WELWYN 5,KIMPTON 3,0,10,3,29
2025-06-16,4B,WELWYN 5,DIGSWELL 3,1,17,2,22
2025-06-30,4B,WELWYN 5,LISTER 1,1,18,2,21
2025-07-07,4B,WELWYN 5,ASHWELL 1,3,26,0,13
2025-07-21,4B,WELWYN 5,DELLCOTT 2,2,26,1,13
2025-04-21,5B,WELWYN 6,WATTON 3,1,15,2,24
2025-05-05,5B,WELWYN 6,CODICOTE 5,0,14,3,25
2025-05-26,5B,WELWYN 6,WESTON 1,3,23,0,16
2025-06-02,5B,WELWYN 6,ODYSSEY 4,1,13,2,26
2025-06-16,5B,WELWYN 6,KIMPTON 4,1,22,2,17
2025-06-30,5B,WELWYN 6,HITCHIN 5,3,23,0,16
2025-07-07,5B,WELWYN 6,ORCHARD 4,1,16,2,23
2025-04-21,7B,WELWYN 7,DIGSWELL 4,2,23,1,16
2025-05-05,7B,WELWYN 7,TEWIN 2,1,18,2,21
2025-05-19,7B,WELWYN 7,WHEATHAMPSTEAD 6,2,24,1,15
2025-06-02,7B,WELWYN 7,ORCHARD 6,2,24,1,15
2025-06-16,7B,WELWYN 7,DELLCOTT 4,0,12,3,27
2025-06-30,7B,WELWYN 7,LETCHWORTH 3,2,18,1,21
2025-07-14,7B,WELWYN 7,KIMPTON 7,2,20,1,19
2025-04-28,7A,WELWYN 8,CODICOTE 8,2,25,1,14
2025-05-12,7A,WELWYN 8,ASTON 3,0,11,3,28
2025-05-19,7A,WELWYN 8,KNEBWORTH 5,1,12,2,27
2025-06-09,7A,WELWYN 8,ORCHARD 5,0,3,3,24
2025-06-23,7A,WELWYN 8,DELLCOTT 5,1,18,2,21
2025-07-14,7A,WELWYN 8,WYMONDLEY,1,15,2,24
2025-07-21,7A,WELWYN 8,KIMPTON 6,1,18,2,21
2025-05-05,5B,WESTON 1,KIMPTON 4,2,20,1,19
2025-05-19,5B,WESTON 1,ODYSSEY 4,3,30,0,9
2025-06-09,5B,WESTON 1,HITCHIN 5,3,27,0,12
2025-06-16,5B,WESTON 1,WATTON 3,2,20,1,19
2025-06-30,5B,WESTON 1,CODICOTE 5,2,23,1,16
2025-07-14,5B,WESTON 1,WELWYN 6,2,23,1,16
2025-07-21,5B,WESTON 1,ORCHARD 4,1,19,2,20
2025-04-21,8A,WESTON 2,ASTON 4,2,25,1,14
2025-05-05,8A,WESTON 2,ODYSSEY 6,1,16,2,23
2025-05-26,8A,WESTON 2,HODDESDON 2,0,12,3,27
2025-06-16,8A,WESTON 2,KNEBWORTH 6,2,20,0,0
2025-06-30,8A,WESTON 2,HITCHIN 6,3,30,0,9
2025-07-07,8A,WESTON 2,DELLCOTT 6,1,14,2,25
2025-07-21,8A,WESTON 2,ASHWELL 3,2,25,1,14
2025-04-28,2,WHEATHAMPSTEAD 1,CODICOTE 2,0,13,3,26
2025-05-12,2,WHEATHAMPSTEAD 1,HITCHIN 2,3,31,0,8
2025-05-19,2,WHEATHAMPSTEAD 1,PIRTON 1,1,13,2,20
2025-06-09,2,WHEATHAMPSTEAD 1,ODYSSEY 1,2,24,1,15
2025-06-23,2,WHEATHAMPSTEAD 1,KIMPTON 2,3,30,0,9
2025-07-14,2,WHEATHAMPSTEAD 1,WELWYN 3,3,24,0,15
2025-07-21,2,WHEATHAMPSTEAD 1,ELLISWICK 1,2,19,1,20
2025-04-28,4B,WHEATHAMPSTEAD 2,KIMPTON 3,3,24,0,15
2025-05-12,4B,WHEATHAMPSTEAD 2,ASHWELL 1,3,28,0,11
2025-05-19,4B,WHEATHAMPSTEAD 2,LISTER 1,1,14,2,25
2025-06-09,4B,WHEATHAMPSTEAD 2,WELWYN 5,3,32,0,7
2025-06-23,4B,WHEATHAMPSTEAD 2,DELLCOTT 2,3,26,0,13
2025-07-14,4B,WHEATHAMPSTEAD 2,DIGSWELL 3,3,24,0,15
2025-07-21,4B,WHEATHAMPSTEAD 2,WATTON 1,3,25,0,14
2025-04-21,4A,WHEATHAMPSTEAD 3,ORCHARD 2,1,16,2,23
2025-05-05,4A,WHEATHAMPSTEAD 3,DATCHWORTH,3,26,0,13
2025-05-26,4A,WHEATHAMPSTEAD 3,KNEBWORTH 3,1,18,2,21
2025-06-02,4A,WHEATHAMPSTEAD 3,WATTON 2,3,26,0,13
2025-06-16,4A,WHEATHAMPSTEAD 3,HODDESDON 1,0,11,3,28
2025-06-30,4A,WHEATHAMPSTEAD 3,LEGENDS 2,1,15,2,24
2025-07-07,4A,WHEATHAMPSTEAD 3,LETCHWORTH 2,0,14,3,25
2025-04-21,6A,WHEATHAMPSTEAD 4,DELLCOTT 3,3,30,0,9
2025-05-05,6A,WHEATHAMPSTEAD 4,KNEBWORTH 4,3,29,0,10
2025-05-26,6A,WHEATHAMPSTEAD 4,TEWIN 1,2,25,1,14
2025-06-16,6A,WHEATHAMPSTEAD 4,ST PAULS,3,24,0,15
2025-06-30,6A,WHEATHAMPSTEAD 4,WATTON 4,2,24,1,15
2025-07-07,6A,WHEATHAMPSTEAD 4,ELLISWICK 4,2,25,1,14
2025-07-21,6A,WHEATHAMPSTEAD 4,LEGENDS 3,3,27,0,12
2025-04-28,6B,WHEATHAMPSTEAD 5,LEGENDS 4,3,31,0,8
2025-05-12,6B,WHEATHAMPSTEAD 5,LISTER 2,3,23,0,16
2025-05-19,6B,WHEATHAMPSTEAD 5,KIMPTON 5,1,18,2,21
2025-06-02,6B,WHEATHAMPSTEAD 5,ASHWELL 2,1,15,2,24
2025-06-09,6B,WHEATHAMPSTEAD 5,ST MARG 3,3,26,0,13
2025-06-23,6B,WHEATHAMPSTEAD 5,WATTON 5,3,24,0,15
2025-07-14,6B,WHEATHAMPSTEAD 5,CODICOTE 7,3,29,0,10
2025-04-21,7B,WHEATHAMPSTEAD 6,LETCHWORTH 3,0,12,3,27
2025-05-05,7B,WHEATHAMPSTEAD 6,DELLCOTT 4,0,11,3,28
2025-05-26,7B,WHEATHAMPSTEAD 6,ORCHARD 6,0,14,3,25
2025-06-02,7B,WHEATHAMPSTEAD 6,KIMPTON 7,3,32,0,7
2025-06-16,7B,WHEATHAMPSTEAD 6,DIGSWELL 4,2,22,1,17
2025-06-30,7B,WHEATHAMPSTEAD 6,TEWIN 2,3,25,0,14
2025-07-07,7B,WHEATHAMPSTEAD 6,WELWYN 7,0,16,3,23
2025-04-21,7A,WYMONDLEY,ASTON 3,2,20,1,19
2025-04-28,7A,WYMONDLEY,ORCHARD 5,3,25,0,14
2025-05-12,7A,WYMONDLEY,DELLCOTT 5,2,25,1,14
2025-05-26,7A,WYMONDLEY,WELWYN 8,2,22,1,17
2025-06-02,7A,WYMONDLEY,KNEBWORTH 5,2,23,1,16
2025-06-23,7A,WYMONDLEY,CODICOTE 8,3,30,0,9
2025-07-07,7A,WYMONDLEY,KIMPTON 6,3,33,0,6
